DataSet,Day,Income,Goods,Land,Labour,Capital
Household3,146,-0.5679251304130162,688,2633,7675,0
Household4,146,23.852278459105097,1370,7619,1866,4216
Household5,146,-2.178126609652388,1168,2240,1084,2224
Household6,146,-1.9853558416719501,957,777,7455,4814
Household7,146,-2.6333652699164745,960,6889,1121,564
Household8,146,17.310288708469173,1340,5388,6083,1328
Household9,146,-0.10291227376730738,654,3136,8424,1980
Household10,146,3.863408984903389,817,4049,1256,0
Household1,147,-4.193681450158596,883,6950,5335,4229
Household2,147,0.7032541835795545,478,1326,3345,2110
Household3,147,3.9718779415124974,692,2623,7665,0
Household4,147,19.906022770456058,1380,7609,1856,4206
Household5,147,1.411035283221164,1177,2230,1074,2214
Household6,147,1.6927569605033987,964,767,7445,4804
Household7,147,1.2173920471384143,967,6879,1111,554
Household8,147,3.9970853764698635,1350,5378,6073,1318
Household9,147,-0.7786349339834242,658,3126,8414,1970
Household10,147,2.933509587174699,820,4039,1246,0
Household1,148,-2.6610626385376293,890,6940,5325,4219
Household2,148,0.10321759414435583,482,1316,3335,2100
Household3,148,-3.9911829750509202,697,2613,7655,0
Household4,148,15.959767081807012,1390,7599,1846,4196
Household5,148,5.000197176094726,1186,2220,1064,2204
Household6,148,-2.5970971604365154,972,757,7435,4794
Household7,148,-2.8998175589219777,975,6869,1101,544
Household8,148,27.078732198130965,1359,5368,6063,1308
Household9,148,-1.454357594199534,662,3116,8404,1960
Household10,148,2.003610189446009,823,4029,1236,0
Household1,149,-1.1284438269166515,897,6930,5315,4209
Household2,149,-0.49681899529084284,486,1306,3325,2090
Household3,149,0.5486200968745951,701,2603,7645,0
Household4,149,12.013511393157966,1400,7589,1836,4186
Household5,149,8.589359068968289,1195,2210,1054,2194
Household6,149,1.0810156417388406,979,747,7425,4784
Household7,149,0.9509397581329004,982,6859,1091,534
Household8,149,13.765528866131646,1369,5358,6053,1298
Household9,149,-2.1300802544156436,666,3106,8394,1950
Household10,149,1.0737107917173194,826,4019,1226,0
Household1,150,-4.130722080669347,904,6920,5305,4199
Household2,150,-1.0968555847260415,490,1296,3315,2080
Household3,150,-2.879543754315149,706,2593,7635,0
Household4,150,8.06725570450892,1410,7579,1826,4176
Household5,150,12.178520961841823,1204,2200,1044,2184
Household6,150,-3.2088384792010736,987,737,7415,4774
Household7,150,-3.1662698479274916,990,6849,1081,524
Household8,150,0.4523255341323651,1379,5348,6043,1288
Household9,150,-2.8058029146317534,670,3096,8384,1940
Household10,150,0.14381139398862963,829,4009,1216,0
Household1,151,-2.59810326904838,911,6910,5295,4189
Household2,151,-1.696892174161233,494,1286,3305,2070
Household3,151,1.6602593176103628,710,2583,7625,0
Household4,151,4.121000015859881,1420,7569,1816,4166
Household5,151,15.767682854715357,1213,2190,1034,2174
Household6,151,0.4692743229742824,994,727,7405,4764
Household7,151,0.6844874691273866,997,6839,1071,514
Household8,151,23.533972355793466,1388,5338,6033,1278
Household9,151,-3.481525574847863,674,3086,8374,1930
Household10,151,-0.7860880037400602,832,3999,1206,0
Household1,152,-1.0654844574274023,918,6900,5285,4179
Household2,152,-2.2969287635964246,498,1276,3295,2060
Household3,152,-1.7679045335793813,715,2573,7615,0
Household4,152,0.17474432721083488,1430,7559,1806,4156
Household5,152,19.35684474758889,1222,2180,1024,2164
Household6,152,4.147387125149631,1001,717,7395,4754
Household7,152,-3.4327221369330054,1005,6829,1061,504
Household8,152,10.220769023794148,1398,5328,6023,1268
Household9,152,3.81071868805129,677,3076,8364,1920
Household10,152,-1.71598740146875,835,3989,1196,0
Household1,153,-4.067762711180098,925,6890,5275,4169
Household2,153,-4.120656149088086,502,1266,3285,2050
Household3,153,2.7718985383461305,719,2563,7605,0
Household4,153,4.196455561677045,1439,7549,1796,4146
Household5,153,22.946006640462432,1231,2170,1014,2154
Household6,153,-4.677364061163956,1009,707,7385,4744
Household7,153,0.4180351801218727,1012,6819,1051,494
Household8,153,-3.0924343082051404,1408,5318,6013,1258
Household9,153,-0.17621024148202302,681,3066,8354,1910
Household10,153,-0.866245140904951,838,3979,1186,0
Household1,154,-2.535143899559131,932,6880,5265,4159
Household2,154,-1.4094864692060707,506,1256,3275,2040
Household3,154,-0.6562653128436136,724,2553,7595,0
Household4,154,0.2501998730279986,1449,7539,1786,4136
Household5,154,2.621610567831304,1239,2160,1004,2144
Household6,154,-0.9992512589886111,1016,697,7375,4734
Household7,154,4.268792497176744,1019,6809,1041,484
Household8,154,19.98921251345594,1417,5308,6003,1248
Household9,154,-0.8519329016981327,685,3056,8344,1900
Household10,154,-1.7961445386336532,841,3969,1176,0
Household1,155,-1.002525087938153,939,6870,5255,4149
Household2,155,-2.0095230586412622,510,1246,3265,2030
Household3,155,3.8835377590818982,728,2543,7585,0
Household4,155,4.271911107494208,1458,7529,1776,4126
Household5,155,6.210772460704842,1248,2150,994,2134
Household6,155,2.6788615431867377,1023,687,7365,4724
Household7,155,-4.383314174257322,1027,6799,1031,474
Household8,155,6.67600918145663,1427,5298,5993,1238
Household9,155,-1.5276555619142425,689,3046,8334,1890
Household10,155,-0.9464022780698542,844,3959,1166,0
Household1,156,-4.004803341690849,946,6860,5245,4139
Household2,156,-3.833250444132924,514,1236,3255,2020
Household3,156,-4.079523157481519,733,2533,7575,0
Household4,156,0.32565541884516236,1468,7519,1766,4116
Household5,156,9.799934353578404,1257,2140,984,2124
Household6,156,-1.6109925777531764,1031,677,7355,4714
Household7,156,-0.5325568572024544,1034,6789,1021,464
Household8,156,-2.123868885502219,1436,5288,5983,1228
Household9,156,-2.203378222130352,693,3036,8324,1880
Household10,156,-1.8763016757985564,847,3949,1156,0
Household1,157,-2.4721845300698817,953,6850,5235,4129
Household2,157,-1.1220807642509083,518,1226,3245,2010
Household3,157,0.46027991444399596,737,2523,7565,0
Household4,157,-3.620600269803891,1478,7509,1756,4106
Household5,157,13.389096246451938,1266,2130,974,2114
Household6,157,2.0671202244221796,1038,667,7345,4704
Household7,157,3.3182004598524166,1041,6779,1011,454
Household8,157,20.957777936158877,1445,5278,5973,1218
Household9,157,-2.879100882346462,697,3026,8314,1870
Household10,157,-1.0265594152347575,850,3939,1146,0
Household1,158,-0.9395657184489039,960,6840,5225,4119
Household2,158,-1.7221173536860999,522,1216,3235,2000
Household3,158,-2.967883936745748,742,2513,7555,0
Household4,158,-1.6464101620217804,1487,7499,1746,4096
Household5,158,16.978258139325472,1275,2120,964,2104
Household6,158,-2.2227338965177346,1046,657,7335,4694
Household7,158,-0.7990091462079754,1049,6769,1001,444
Household8,158,7.644574604159567,1455,5268,5963,1208
Household9,158,-3.5548235425625716,701,3016,8304,1860
Household10,158,-1.9564588129634597,853,3929,1136,0
Household1,159,-3.9418439722015997,967,6830,5215,4109
Household2,159,-2.3221539431212914,526,1206,3225,1990
Household3,159,1.5719191351797637,746,2503,7545,0
Household4,159,2.375301072444433,1496,7489,1736,4086
Household5,159,20.567420032199013,1284,2110,954,2094
Household6,159,1.4553789056576214,1053,647,7325,4684
Household7,159,3.0517481708469028,1056,6759,991,434
Household8,159,-1.15530346279931,1464,5258,5953,1198
Household9,159,3.7374207203365817,704,3006,8294,1850
Household10,159,-1.1067165523996607,856,3919,1126,0
Household1,160,-2.4092251605806325,974,6820,5205,4099
Household2,160,-4.145881328612953,530,1196,3215,1980
Household3,160,-1.8562447160099804,751,2493,7535,0
Household4,160,-1.570954616204613,1506,7479,1726,4076
Household5,160,24.15658192507255,1293,2100,944,2084
Household6,160,-2.8344752152822927,1061,637,7315,4674
Household7,160,-1.0654614352134892,1064,6749,981,424
Household8,160,21.926343358861786,1473,5248,5943,1188
Household9,160,-0.24950820919673156,708,2996,8284,1840
Household10,160,-2.036615950128363,859,3909,1116,0
Household1,161,-0.8766063489596547,981,6810,5195,4089
Household2,161,-1.4347116487309375,534,1186,3205,1970
Household3,161,2.6835583559155314,755,2483,7525,0
Household4,161,2.4507566182615967,1515,7469,1716,4066
Household5,161,3.8321858524414196,1301,2090,934,2074
Household6,161,0.8436375868930632,1068,627,7305,4664
Household7,161,2.785295881841389,1071,6739,971,414
Household8,161,8.613140026862474,1483,5238,5933,1178
Household9,161,-0.9252308694128413,712,2986,8274,1830
Household10,161,-1.186873689564564,862,3899,1106,0
Household1,162,-3.8788846027123505,988,6800,5185,4079
Household2,162,-2.034748238166129,538,1176,3195,1960
Household3,162,-0.7446054952742127,760,2473,7515,0
Household4,162,-1.4954990703874493,1525,7459,1706,4056
Household5,162,7.421347745314957,1310,2080,924,2064
Household6,162,-3.446216534046851,1076,617,7295,4654
Household7,162,-1.3319137242190031,1079,6729,961,404
Household8,162,-0.18673804009637252,1492,5228,5923,1168
Household9,162,-1.600953529628951,716,2976,8264,1820
Household10,162,-2.116773087293266,865,3889,1096,0
Household1,163,-2.3462657910913833,995,6790,5175,4069
Household2,163,-3.8584756236577906,542,1166,3185,1950
Household3,163,3.795197576651299,764,2463,7505,0
Household4,163,2.5262121640787605,1534,7449,1696,4046
Household5,163,11.01050963818852,1319,2070,914,2054
Household6,163,0.23189626812850506,1083,607,7285,4644
Household7,163,2.518843592835875,1086,6719,951,394
Household8,163,22.894908781564695,1501,5218,5913,1158
Household9,163,-2.2766761898450607,720,2966,8254,1810
Household10,163,-1.2670308267294672,868,3879,1086,0
Household1,164,-0.8136469794704055,1002,6780,5165,4059
Household2,164,-1.147305943775775,546,1156,3175,1940
Household3,164,-4.1678633399121185,769,2453,7495,0
Household4,164,-1.4200435245702856,1544,7439,1686,4036
Household5,164,14.599671531062054,1328,2060,904,2044
Household6,164,3.910009070303854,1090,597,7275,4634
Household7,164,-1.598366013224517,1094,6709,941,384
Household8,164,9.581705449565376,1511,5208,5903,1148
Household9,164,-2.9523988500611704,724,2956,8244,1800
Household10,164,-2.1969302244581694,871,3869,1076,0
Household1,165,-3.8159252332231013,1009,6770,5155,4049
Household2,165,-1.7473425332109667,550,1146,3165,1930
Household3,165,0.3719397320133968,773,2443,7485,0
Household4,165,2.601667709895924,1553,7429,1676,4026
Household5,165,18.188833423935588,1337,2050,894,2034
Household6,165,-0.3798450506360602,1098,587,7265,4624
Household7,165,2.252391303830361,1101,6699,931,374
Household8,165,4.236469040681351,1520,5198,5893,1138
Household9,165,-3.62812151027728,728,2946,8234,1790
Household10,165,-1.3471879638943705,874,3859,1066,0
Household1,166,-2.283306421602134,1016,6760,5145,4039
Household2,166,-2.3473791226461582,554,1136,3155,1920
Household3,166,-3.0562241191763473,778,2433,7475,0
Household4,166,-1.3445879787531219,1563,7419,1666,4016
Household5,166,21.77799531680913,1346,2040,884,2024
Household6,166,3.2982677515392957,1105,577,7255,4614
Household7,166,-1.8648183022300309,1109,6689,921,364
Household8,166,3.404557896837737,1528,5188,5883,1128
Household9,166,3.664122752621873,731,2936,8224,1780
Household10,166,-2.2770873616230727,877,3849,1056,0
Household1,167,-0.7506876099811564,1023,6750,5135,4029
Household2,167,-4.17110650813782,558,1126,3145,1910
Household3,167,1.4835789527491645,782,2423,7465,0
Household4,167,2.677123255713088,1572,7409,1656,4006
Household5,167,25.367157209682667,1355,2030,874,2014
Household6,167,-0.9915863694006468,1113,567,7245,4604
Household7,167,1.9859390148248472,1116,6679,911,354
Household8,167,26.486204718498826,1537,5178,5873,1118
Household9,167,-0.3228061769114401,735,2926,8214,1770
Household10,167,-1.4273451010592737,880,3839,1046,0
Household1,168,-3.752965863733852,1030,6740,5125,4019
Household2,168,-1.4599368282558043,562,1116,3135,1900
Household3,168,-1.9445848984405796,787,2413,7455,0
Household4,168,-1.2691324329359581,1582,7399,1646,3996
Household5,168,-2.925205786063728,1364,2020,864,2004
Household6,168,2.686526432774709,1120,557,7235,4594
Household7,168,-2.1312705912355447,1124,6669,901,344
Household8,168,13.173001386499507,1547,5168,5863,1108
Household9,168,-0.9985288371275498,739,2916,8204,1760
Household10,168,-2.357244498787976,883,3829,1036,0
Household1,169,-2.220347052112885,1037,6730,5115,4009
Household2,169,-2.059973417690996,566,1106,3125,1890
Household3,169,2.5952181734849322,791,2403,7445,0
Household4,169,2.7525788015302517,1591,7389,1636,3986
Household5,169,0.6639561068098168,1373,2010,854,1994
Household6,169,-1.603327688165205,1128,547,7225,4584
Household7,169,1.7194867258193334,1131,6659,891,334
Household8,169,-0.14020194549980225,1557,5158,5853,1098
Household9,169,-1.6742514973436595,743,2906,8194,1750
Household10,169,-1.507502238224177,886,3819,1026,0
Household1,170,-0.6877282404919072,1044,6720,5105,3999
Household2,170,-3.8837008031826574,570,1096,3115,1880
Household3,170,-0.8329456777048119,796,2393,7435,0
Household4,170,-1.1936768871187944,1601,7379,1626,3976
Household5,170,4.253117999683379,1382,2000,844,1984
Household6,170,2.074785114010151,1135,537,7215,4574
Household7,170,-2.3977228802410586,1139,6649,881,324
Household8,170,22.9414448761613,1566,5148,5843,1088
Household9,170,-2.3499741575597692,747,2896,8184,1740
Household10,170,-2.437401635952879,889,3809,1016,0
Household1,171,-3.690006494244603,1051,6710,5095,3989
Household2,171,-1.172531123300642,574,1086,3105,1870
Household3,171,3.7068573942207,800,2383,7425,0
Household4,171,2.8280343473474154,1610,7369,1616,3966
Household5,171,7.842279892556942,1391,1990,834,1974
Household6,171,-2.215069006929763,1143,527,7205,4564
Household7,171,1.4530344368138195,1146,6639,871,314
Household8,171,9.62824154416198,1576,5138,5833,1078
Household9,171,-3.025696817775879,751,2886,8174,1730
Household10,171,-1.5876593753890802,892,3799,1006,0
Household1,172,-2.157387682623636,1058,6700,5085,3979
Household2,172,-1.7725677127358335,578,1076,3095,1860
Household3,172,-4.256203522342718,805,2373,7415,0
Household4,172,-1.1182213413016306,1620,7359,1606,3956
Household5,172,11.431441785430504,1400,1980,824,1964
Household6,172,1.4630437952455928,1150,517,7195,4554
Household7,172,-2.6641751692465725,1154,6629,861,304
Household8,172,4.283005135277955,1585,5128,5823,1068
Household9,172,4.266547445123274,754,2876,8164,1720
Household10,172,-2.5175587731177824,895,3789,996,0
Household1,173,-0.6247688710026296,1065,6690,5075,3969
Household2,173,-2.372604302171018,582,1066,3085,1850
Household3,173,0.28359954958279765,809,2363,7405,0
Household4,173,2.903489893164579,1629,7349,1596,3946
Household5,173,15.020603678304038,1409,1970,814,1954
Household6,173,-2.8268103256943213,1158,507,7185,4544
Household7,173,1.1865821478083056,1161,6619,851,294
Household8,173,3.451093991434341,1593,5118,5813,1058
Household9,173,0.279618515589954,758,2866,8154,1710
Household10,173,-1.6678165125539834,898,3779,986,0
Household1,174,-3.6270471247553253,1072,6680,5065,3959
Household2,174,-4.1963316876626795,586,1056,3075,1840
Household3,174,-3.1445643016069464,814,2353,7395,0
Household4,174,-1.042765795484467,1639,7339,1586,3936
Household5,174,18.609765571177572,1418,1960,804,1944
Household6,174,0.8513024764810346,1165,497,7175,4534
Household7,174,-2.9306274582520864,1169,6609,841,284
Household8,174,26.53274081309543,1602,5108,5803,1048
Household9,174,-0.39610414462616284,762,2856,8144,1700
Household10,174,-0.8180742519901969,901,3769,976,0
Household1,175,-2.094428313134358,1079,6670,5055,3949
Household2,175,-1.485162007780664,590,1046,3065,1830
Household3,175,1.3952387703185654,818,2343,7385,0
Household4,175,2.978945438981743,1648,7329,1576,3926
Household5,175,22.198927464051113,1427,1950,794,1934
Household6,175,-3.4385516444588795,1173,487,7165,4524
Household7,175,0.9201298588027917,1176,6599,831,274
Household8,175,13.219537481096111,1612,5098,5793,1038
Household9,175,-1.0718268048422726,766,2846,8134,1690
Household10,175,-1.7479736497188991,904,3759,966,0
Household1,176,-0.561809501513352,1086,6660,5045,3939
Household2,176,-2.0851985972158555,594,1036,3055,1820
Household3,176,-2.0329250808711787,823,2333,7375,0
Household4,176,-0.9673102496673032,1658,7319,1566,3916
Household5,176,25.78808935692465,1436,1940,784,1924
Household6,176,0.23956115771647646,1180,477,7155,4514
Household7,176,-3.1970797472576002,1184,6589,821,264
Household8,176,-0.09366585090319823,1622,5088,5783,1028
Household9,176,-1.7475494650583823,770,2836,8124,1680
Household10,176,-0.8982313891551001,907,3749,956,0
Household1,177,-3.5640877552660193,1093,6650,5035,3929
Household2,177,-3.908925982707517,598,1026,3045,1810
Household3,177,2.506877991054333,827,2323,7365,0
Household4,177,3.0544009847989066,1667,7309,1556,3906
Household5,177,-2.5042736388217435,1445,1930,774,1914
