DataSet,Day,Money,Goods,GoodsPrice,Land,Labour,Capital
Firm10,131,-119575.95285857756,738,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,132,-119785.86377949071,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,132,-113516.6964313722,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,132,-121977.2492283421,132,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,132,-132783.08870499616,269,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,132,-127611.50494620962,127,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,132,-127132.78832769804,480,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,132,-141927.6697701148,873,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,132,-172606.66671936878,1181,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,132,-136901.85789658505,983,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,132,-120472.73252218541,741,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,133,-120696.85813520754,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,133,-114378.41365815984,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,133,-122905.73890925913,133,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,133,-133834.32333745674,272,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,133,-128570.13335344834,127,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,133,-128089.58443509939,483,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,133,-143000.42666944975,879,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,133,-173921.92918763065,1190,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,133,-137955.75209630973,992,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,133,-121385.44811963949,746,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,134,-121607.85249092437,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,134,-115240.13088494749,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,134,-123834.22859017616,134,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,134,-134844.87519131156,274,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,134,-129541.82057553779,128,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,134,-129046.38054250073,486,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,134,-144085.0931339149,886,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,134,-175276.00395963318,1200,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,134,-138991.22298624952,999,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,134,-122306.13168401668,752,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,135,-122518.8468466412,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,135,-116101.84811173513,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,135,-124762.7182710932,135,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,135,-135855.42704516638,276,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,135,-130513.50779762723,129,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,135,-130014.45582309451,490,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,135,-145157.85003324985,892,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,135,-176553.8612446858,1208,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,135,-140026.6938761893,1006,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,135,-123242.7511822401,760,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,136,-123429.84120235803,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,136,-116963.56533852278,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,136,-125691.20795201023,136,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,136,-136865.9788990212,278,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,136,-131485.19501971666,130,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,136,-130959.97275730342,492,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,136,-146242.516497715,899,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,136,-177869.12371294768,1217,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,136,-141056.62552060463,1012,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,136,-124171.4027135404,767,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,137,-124340.83555807486,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,137,-117825.28256531042,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,137,-126619.69763292726,137,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,137,-137876.53075287602,280,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,137,-132456.88224180567,131,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,137,-131928.04803789727,496,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,137,-147327.18296218014,906,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,137,-179185.79330174095,1226,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,137,-142096.60973580944,1020,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,137,-125092.0862779176,773,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,138,-125251.82991379169,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,138,-118686.99979209807,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,138,-127548.18731384429,138,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,138,-138887.08260673084,282,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,138,-133428.56946389467,132,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,138,-132896.12331849078,500,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,138,-148411.8494266453,913,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,138,-180501.05577000283,1235,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,138,-143132.08062574922,1027,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,138,-126012.76984229479,779,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,139,-126162.82426950852,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,139,-119548.71701888571,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,139,-128476.67699476132,139,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,139,-139897.63446058566,284,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,139,-134387.19787113296,132,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,139,-133875.4777722767,505,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,139,-149496.51589111044,920,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,139,-181778.91305505545,1243,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,139,-144172.06484095403,1035,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,139,-126819.09895842343,782,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,1,1,0
Firm1,140,-126975.87710726933,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,1,1,0
Firm2,140,-120336.93656394974,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,1,1,0
Firm3,140,-129298.57241938463,139,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,1,1,0
Firm4,140,-140837.82890586488,286,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,1,1,0
Firm5,140,-135255.91120803045,132,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,1,1,0
Firm6,140,-134731.66065867516,507,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,1,1,0
Firm7,140,-150467.4277863238,925,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,1,1,0
Firm8,140,-183021.4760099985,1252,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,1,1,0
Firm9,140,-145102.20312540766,1040,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,1,1,0
Firm10,140,-127633.3960414752,786,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,2,2,0
Firm1,141,-127788.92994503015,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,2,2,0
Firm2,141,-121125.15610901377,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,2,2,0
Firm3,141,-130120.46784400793,139,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,2,2,0
Firm4,141,-141778.0233511441,288,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,2,2,0
Firm5,141,-136124.62454492794,132,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,2,2,0
Firm6,141,-135587.8435450736,509,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,2,2,0
Firm7,141,-151426.43011640696,929,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,2,2,0
Firm8,141,-184225.2266612009,1260,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,2,2,0
Firm9,141,-146037.88065538573,1046,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,2,2,0
Firm10,141,-128439.72515760384,789,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,3,3,0
Firm1,142,-128601.98278279096,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,3,3,0
Firm2,142,-121913.3756540778,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,3,3,0
Firm3,142,-130942.36326863122,139,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,3,3,0
Firm4,142,-142718.21779642333,290,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,3,3,0
Firm5,142,-136993.33788182543,132,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,3,3,0
Firm6,142,-136444.02643147207,511,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,3,3,0
Firm7,142,-152397.34201162032,934,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,3,3,0
Firm8,142,-185391.57212919404,1267,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,3,3,0
Firm9,142,-146966.97576717174,1052,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,3,3,0
Firm10,142,-129254.0222406556,793,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,4,4,0
Firm1,143,-129415.03562055177,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,4,4,0
Firm2,143,-122701.59519914183,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,4,4,0
Firm3,143,-131764.25869325452,139,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,4,4,0
Firm4,143,-143658.41224170255,292,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,4,4,0
Firm5,143,-137862.05121872292,132,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,4,4,0
Firm6,143,-137300.20931787053,513,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,4,4,0
Firm7,143,-153356.3443417035,938,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,4,4,0
Firm8,143,-186634.1350841371,1276,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,4,4,0
Firm9,143,-147902.6532971498,1058,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,4,4,0
Firm10,143,-130076.28729063047,798,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,5,5,0
Firm1,144,-130228.08845831259,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,5,5,0
Firm2,144,-123489.81474420585,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,5,5,0
Firm3,144,-132586.15411787783,139,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,5,5,0
Firm4,144,-144598.60668698177,294,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,5,5,0
Firm5,144,-138730.7645556204,132,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,5,5,0
Firm6,144,-138156.39220426898,515,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,5,5,0
Firm7,144,-154315.34667178665,942,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,5,5,0
Firm8,144,-187837.88573533949,1284,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,5,5,0
Firm9,144,-148832.79158160344,1063,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,5,5,0
Firm10,144,-130882.61640675912,801,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,6,6,0
Firm1,145,-131041.1412960734,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,6,6,0
Firm2,145,-124278.03428926988,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,6,6,0
Firm3,145,-133408.04954250113,139,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,6,6,0
Firm4,145,-145538.801132261,296,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,6,6,0
Firm5,145,-139599.4778925179,132,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,6,6,0
Firm6,145,-139012.57509066744,517,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,6,6,0
Firm7,145,-155274.34900186982,946,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,6,6,0
Firm8,145,-189004.23120333263,1291,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,6,6,0
Firm9,145,-149761.88669338945,1069,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,6,6,0
Firm10,145,-131704.88145673397,806,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,7,7,0
Firm1,146,-131854.1941338341,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,7,7,0
Firm2,146,-125066.25383433391,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,7,7,0
Firm3,146,-134229.94496712444,139,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,7,7,0
Firm4,146,-146373.8823814755,297,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,8,8,0
Firm5,146,-140365.21734422387,131,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,8,8,0
Firm6,146,-139768.14475606327,518,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,8,8,0
Firm7,146,-156143.41589296158,950,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,8,8,0
Firm8,146,-190134.13700094368,1299,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,8,8,0
Firm9,146,-150610.2737273943,1075,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,8,8,0
Firm10,146,-132420.7600253834,809,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,9,9,0
Firm1,147,-132569.30545363878,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,9,9,0
Firm2,147,-125858.1799094312,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,9,9,0
Firm3,147,-134945.246135454,138,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,9,9,0
Firm4,147,-147169.42619235677,297,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,10,10,0
Firm5,147,-141117.89798107912,129,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,10,10,0
Firm6,147,-140523.7144214591,519,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,10,10,0
Firm7,147,-157000.57321892315,953,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,10,10,0
Firm8,147,-191189.84597771603,1305,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,10,10,0
Firm9,147,-151440.6186518862,1079,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,10,10,0
Firm10,147,-133144.60656095596,813,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,11,11,0
Firm1,148,-133284.41677344346,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,11,11,0
Firm2,148,-126650.10598452849,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,11,11,0
Firm3,148,-135660.5473037836,137,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,11,11,0
Firm4,148,-147964.97000323804,297,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,12,12,0
Firm5,148,-141870.57861793437,127,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,12,12,0
Firm6,148,-141279.28408685492,520,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,12,12,0
